Product ID,Product Name,Category,Sub-Category,total_orders,total_units,total_revenue,total_profit,profit_margin_pct,avg_discount_pct
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,3,7,2359.94,224.22,9.5,15.9
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,1,3,385.8,40.78,10.6,14.4
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,2,13,723.51,55.18,7.6,16.3
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,1,7,703.71,59.59,8.5,17.2
TEC-MA-10001856,Okidata C610n Printer,Technology,Machines,1,3,649.0,72.8,11.2,11.7
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,5,22,3210.8,283.29,8.8,14.8
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,2,10,2339.98,209.45,9.0,15.0
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,2,10,449.97,44.21,9.8,12.9
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,2,9,1391.4,133.64,9.6,13.0
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,2,4,1212.7,129.62,10.7,13.1
TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines,1,2,22638.48,2078.51,9.2,14.7
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,3,14,2541.84,242.16,9.5,14.2
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines,1,4,101.99,1.32,1.3,15.2
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines,1,2,479.99,45.69,9.5,13.8
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,2,9,917.9,87.15,9.5,13.7
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,1,7,3991.98,289.7,7.3,18.2
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,3,9,465.65,42.78,9.2,14.1
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines,1,2,1007.98,122.21,12.1,10.6
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines,1,2,350.97,39.46,11.2,12.1
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,1,2,336.51,31.64,9.4,15.5
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,2,10,131.1,7.48,5.7,14.9
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,2,11,1029.6,92.97,9.0,14.6
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,3,10,1343.92,111.68,8.3,15.8
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,1,7,1362.9,111.51,8.2,16.3
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,1,5,447.97,33.45,7.5,15.6
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,1,7,71.98,13.36,18.6,13.3
TEC-MA-10003337,Okidata B401 Printer,Technology,Machines,1,6,179.99,9.52,5.3,16.8
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,1,7,2519.96,257.88,10.2,12.9
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,2,6,1619.82,132.51,8.2,16.9
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines,1,2,91.48,-1.3,-1.4,18.0
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines,1,4,224.94,21.19,9.4,15.3
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines,2,11,1396.21,150.54,10.8,12.0
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,1,3,3404.5,267.6,7.9,16.9
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,1,7,597.13,59.91,10.0,14.2
TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,2,11,7699.89,788.6,10.2,12.9
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,3,10,5787.36,502.76,8.7,15.5
TEC-MA-10004086,Plantronics Single Ear Headset,Technology,Machines,1,6,29.92,-0.8,-2.7,13.8
TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines,1,1,7999.98,548.3,6.9,18.4
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,1,3,1379.92,121.4,8.8,15.2
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,2,7,1286.85,131.47,10.2,14.6
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,1,1,319.92,29.84,9.3,16.9
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines,1,2,396.0,40.18,10.1,11.3
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,Technology,Machines,1,5,206.99,15.34,7.4,17.4
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines,1,3,1035.8,90.57,8.7,15.0
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines,2,4,600.0,48.36,8.1,13.0
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,4,21,2330.65,227.39,9.8,14.2
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Technology,Phones,2,7,83.94,10.02,11.9,4.8
TEC-PH-10000011,PureGear Roll-On Screen Protector,Technology,Phones,5,17,571.71,84.95,14.9,5.1
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,5,19,2027.3,301.38,14.9,6.2
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,2,6,223.89,31.97,14.3,4.4
TEC-PH-10000141,Clearsounds A400,Technology,Phones,3,12,488.33,65.88,13.5,6.5
TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,5,24,119.51,21.82,18.3,5.0
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,5,18,426.93,56.08,13.1,5.7
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,3,13,149.16,14.6,9.8,7.3
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones,4,17,496.58,69.46,14.0,4.8
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,3,14,272.89,57.35,21.0,2.8
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,6,25,908.7,149.74,16.5,5.9
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,3,16,63.51,4.26,6.7,7.1
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,6,31,65.34,9.43,14.4,5.1
TEC-PH-10000369,HTC One Mini,Technology,Phones,4,16,2041.04,306.39,15.0,4.8
TEC-PH-10000376,Square Credit Card Reader,Technology,Phones,7,27,173.83,25.08,14.4,5.0
TEC-PH-10000439,GE DSL Phone Line Filter,Technology,Phones,4,22,495.88,81.3,16.4,6.2
TEC-PH-10000441,VTech DS6151,Technology,Phones,8,30,2746.58,441.27,16.1,3.7
TEC-PH-10000455,GE 30522EE2,Technology,Phones,3,13,1159.9,186.44,16.1,4.3
TEC-PH-10000486,Plantronics HL10 Handset Lifter,Technology,Phones,3,15,2227.01,359.35,16.1,3.7
TEC-PH-10000526,Vtech CS6719,Technology,Phones,7,33,2630.13,386.09,14.7,5.4
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,6,10,7139.8,1112.81,15.6,4.9
TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,2,9,688.14,94.17,13.7,6.3
TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,7,24,1945.26,309.39,15.9,3.2
TEC-PH-10000586,AT&T SB67148 SynJ,Technology,Phones,3,12,475.13,66.62,14.0,5.0
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,5,18,1221.81,179.57,14.7,4.6
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,3,9,590.33,70.32,11.9,5.8
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,5,19,197.8,27.25,13.8,3.6
TEC-PH-10000730,Samsung Galaxy S4 Active,Technology,Phones,2,12,3999.92,633.86,15.8,3.3
TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones,8,30,6227.65,966.99,15.5,5.0
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones,2,6,61.54,13.71,22.3,2.9
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,5,19,239.84,15.92,6.6,5.3
TEC-PH-10000984,Panasonic KX-TG9471B,Technology,Phones,7,27,4978.15,741.24,14.9,4.9
TEC-PH-10001051,HTC One,Technology,Phones,4,14,1119.89,180.83,16.1,5.0
TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,4,21,1339.87,217.83,16.3,4.0
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,4,13,1903.84,280.57,14.7,5.4
TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,4,9,2609.83,428.61,16.4,2.9
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,4,17,709.92,91.53,12.9,5.7
TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones,4,17,1727.06,267.98,15.5,4.3
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,5,19,1679.89,239.36,14.2,4.9
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,5,18,477.66,75.0,15.7,6.8
TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,5,23,1185.56,193.83,16.3,3.0
TEC-PH-10001336,Digium D40 VoIP phone,Technology,Phones,9,40,3044.16,432.34,14.2,5.9
TEC-PH-10001363,Apple iPhone 5S,Technology,Phones,4,11,4901.91,783.86,16.0,3.5
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,6,21,1583.8,238.57,15.1,5.1
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,4,14,882.1,108.9,12.3,5.6
TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,5,19,599.88,82.87,13.8,4.7
TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones,6,27,13943.67,2117.78,15.2,4.7
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones,1,1,546.06,77.16,14.1,7.6
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,4,14,4619.23,637.56,13.8,8.4
TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,7,30,618.48,95.45,15.4,4.4
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,6,21,6751.6,1017.94,15.1,5.3
TEC-PH-10001530,Plantronics Voyager Pro Legend,Technology,Phones,3,16,1359.53,227.5,16.7,3.1
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,5,23,234.46,34.32,14.6,5.4
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,10,44,542.98,74.36,13.7,4.8
TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,10,36,3590.03,521.58,14.5,5.4
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones,4,24,3968.51,600.87,15.1,4.9
TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,5,14,1916.72,298.15,15.6,5.7
TEC-PH-10001615,AT&T CL82213,Technology,Phones,5,12,481.23,75.28,15.6,5.0
TEC-PH-10001619,LG G3,Technology,Phones,4,12,1803.11,289.37,16.0,3.5
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,3,6,335.89,30.25,9.0,5.1
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,7,29,1135.03,187.48,16.5,3.4
TEC-PH-10001750,Samsung Rugby III,Technology,Phones,8,26,1385.79,217.17,15.7,4.8
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones,5,21,2865.6,422.43,14.7,4.7
TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,4,12,6695.89,1039.53,15.5,4.1
TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,1,3,239.97,39.97,16.7,7.1
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,5,17,1259.58,210.59,16.7,5.2
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,10,37,8878.4,1304.57,14.7,5.7
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,6,24,746.83,91.72,12.3,6.0
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,3,9,2022.27,320.8,15.9,4.4
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,3,8,281.66,42.1,14.9,3.7
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,3,13,1000.73,147.99,14.8,5.9
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Technology,Phones,5,14,699.9,112.78,16.1,4.1
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,6,12,2481.15,383.09,15.4,5.0
TEC-PH-10001949,Cisco SPA 501G IP Phone,Technology,Phones,1,4,213.48,36.32,17.0,4.0
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,Technology,Phones,4,11,2221.6,341.83,15.4,5.5
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones,3,11,175.42,31.7,18.1,2.0
TEC-PH-10002075,AT&T EL51110 DECT,Technology,Phones,1,5,377.97,51.91,13.7,6.2
TEC-PH-10002085,Clarity 53712,Technology,Phones,4,13,752.29,98.79,13.1,3.7
TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,9,27,3158.06,457.68,14.5,5.6
TEC-PH-10002114,Xiaomi Mi3,Technology,Phones,1,5,2279.96,357.37,15.7,3.9
TEC-PH-10002115,Plantronics 81402,Technology,Phones,4,12,844.67,124.92,14.8,4.7
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,6,22,1119.84,167.66,15.0,6.0
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,5,27,79.23,8.66,10.9,4.7
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,6,32,2929.98,449.31,15.3,5.4
TEC-PH-10002200,Samsung Galaxy Note 2,Technology,Phones,2,9,4507.9,725.07,16.1,3.7
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,2,8,499.88,72.81,14.6,5.9
TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,Technology,Phones,4,16,2116.69,337.8,16.0,5.1
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,6,20,339.83,46.7,13.7,3.7
TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Technology,Phones,2,10,459.95,77.26,16.8,3.5
TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,Technology,Phones,4,20,2508.67,388.67,15.5,5.2
TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,4,19,251.91,50.6,20.1,4.6
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones,1,2,1394.95,208.71,15.0,5.0
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,3,14,64.97,19.66,30.3,3.5
TEC-PH-10002398,AT&T 1070 Corded Phone,Technology,Phones,3,10,1070.3,166.8,15.6,5.6
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,5,22,3657.38,545.75,14.9,4.6
TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,Technology,Phones,4,10,1936.31,304.11,15.7,4.0
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,4,19,1332.7,188.66,14.2,5.6
TEC-PH-10002483,Motorola Moto X,Technology,Phones,2,7,1631.95,246.14,15.1,5.2
TEC-PH-10002496,Cisco SPA301,Technology,Phones,8,21,3930.95,578.53,14.7,3.8
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones,6,20,803.69,112.97,14.1,3.7
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,6,29,3839.62,572.48,14.9,5.1
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Technology,Phones,4,14,2744.87,413.39,15.1,4.9
TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,5,12,1990.64,261.54,13.1,7.3
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,8,31,689.77,117.46,17.0,5.1
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,5,21,215.89,21.35,9.9,4.3
TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,5,11,6134.7,941.85,15.4,4.5
TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,2,5,604.75,97.84,16.2,5.0
TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones,5,15,6109.87,852.15,13.9,6.7
TEC-PH-10002645,LG G2,Technology,Phones,1,3,1499.97,231.11,15.4,3.8
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,6,37,1876.52,291.77,15.5,3.7
TEC-PH-10002680,Samsung Galaxy Note 3,Technology,Phones,3,6,2155.9,333.25,15.5,4.2
TEC-PH-10002726,netTALK DUO VoIP Telephone Service,Technology,Phones,7,14,1112.79,178.31,16.0,6.0
TEC-PH-10002789,LG Exalt,Technology,Phones,3,15,1154.33,196.57,17.0,2.7
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,4,18,419.23,80.09,19.1,4.6
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Technology,Phones,1,4,323.98,52.17,16.1,1.4
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,3,11,2018.7,297.46,14.7,6.2
TEC-PH-10002834,Google Nexus 5,Technology,Phones,5,22,3815.79,547.08,14.3,4.9
TEC-PH-10002844,Speck Products Candyshell Flip Case,Technology,Phones,4,10,188.95,32.4,17.1,5.7
TEC-PH-10002885,Apple iPhone 5,Technology,Phones,6,33,12996.6,1994.98,15.4,4.5
TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,10,30,1339.1,165.36,12.3,5.1
TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,4,14,2906.63,455.04,15.7,4.4
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,10,48,739.8,69.56,9.4,6.1
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,10,32,4434.91,635.46,14.3,5.8
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,5,23,3059.8,446.64,14.6,4.7
TEC-PH-10003092,Motorola L804,Technology,Phones,6,17,607.07,80.35,13.2,5.6
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,7,27,491.68,92.82,18.9,3.9
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,7,24,746.17,116.06,15.6,5.8
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,2,11,727.94,105.42,14.5,4.9
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,4,13,147.93,20.1,13.6,7.0
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,4,15,467.22,67.14,14.4,3.9
TEC-PH-10003273,AT&T TR1909W,Technology,Phones,4,17,1738.66,236.95,13.6,6.0
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones,2,8,30.76,2.03,6.6,5.3
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,4,15,596.62,97.78,16.4,5.9
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,4,17,1229.84,194.29,15.8,4.5
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,5,29,104.5,15.31,14.7,5.4
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,5,19,2015.84,308.81,15.3,5.0
TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,11,47,3415.04,484.1,14.2,5.1
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,1,5,159.98,16.95,10.6,2.4
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,9,43,832.24,131.74,15.8,5.9
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,4,12,2252.43,354.49,15.7,3.9
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,7,31,442.55,91.96,20.8,5.5
TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,4,19,1979.88,291.55,14.7,5.3
TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones,6,15,3426.13,497.96,14.5,5.2
TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,2,3,13.86,-0.74,-5.3,3.8
TEC-PH-10003691,BlackBerry Q10,Technology,Phones,6,18,3099.35,447.91,14.5,5.3
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,5,21,413.32,57.73,14.0,5.4
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,5,19,2159.82,323.42,15.0,4.5
TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,3,10,126.36,18.73,14.8,5.8
TEC-PH-10003885,Cisco SPA508G,Technology,Phones,5,23,910.66,147.89,16.2,6.2
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,6,29,779.87,116.67,15.0,5.0
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,Technology,Phones,3,13,1771.51,245.61,13.9,6.0
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,8,34,261.6,21.52,8.2,5.0
TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones,2,7,247.32,39.19,15.8,5.7
TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,4,17,1685.29,234.82,13.9,6.2
TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,5,22,199.8,36.51,18.3,3.8
TEC-PH-10004080,Avaya 5410 Digital phone,Technology,Phones,2,11,231.17,31.14,13.5,4.6
TEC-PH-10004093,Panasonic Kx-TS550,Technology,Phones,7,30,846.22,134.19,15.9,4.1
TEC-PH-10004094,Motorola L703CM,Technology,Phones,6,14,4211.73,592.84,14.1,6.1
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,6,27,395.78,53.24,13.5,7.0
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,3,12,1589.08,258.34,16.3,3.7
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,9,42,7699.72,1205.32,15.7,3.6
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,4,21,384.85,48.07,12.5,3.4
TEC-PH-10004241,Nokia Lumia 1020,Technology,Phones,1,6,1439.97,197.5,13.7,7.0
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,5,17,2063.14,302.86,14.7,5.2
TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,2,8,133.13,15.41,11.6,5.5
TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,3,10,1310.3,192.6,14.7,5.0
